ID;SRC;TAR
86;socioeconomic conditions;condition socio-économique
4205;sociology;sociologie
7393;sociology of education;sociologie de l'éducation
7390;sociology of law;sociologie du droit
5275;socioprofessional category;catégorie socioprofessionnelle
8003;Södermanland county;Södermanland
5288;sodium;sodium
8337;Sofia City region;région de la Ville de Sofia
8336;Sofia District region;région du District de Sofia
1106;soft cheese;fromage à pâte molle
744;soft energy;énergie douce
4582;soft fruit;fruit à baie
4419;soft technology;technologie douce
1696;software;logiciel
6381;soil analysis;analyse du sol
6386;soil chemistry;chimie du sol
1577;soil conditioning;amendement du sol
1483;soil improvement;amélioration du sol
2534;soil pollution;pollution du sol
2596;soil preparation;préparation du sol
2842;soil protection;protection du sol
3536;soil resources;ressource en sol
3931;soil science;science des sols
6392;soil type;type de sol
2482;solar architecture;architecture solaire
6031;solar collector;collecteur solaire
756;solar energy;énergie solaire
2256;solar energy end-use applications;application solaire
824;sole proprietorship;entreprise individuelle
3857;Solomon Islands;Îles Salomon
4211;solvent;solvant
4212;Somalia;Somalie
4215;sorghum;sorgho
1515;sound insulation;isolation phonique
3856;sound reproduction equipment;appareil de reproduction du son
4221;source of aid;source de l'aide
4220;source of information;source d'information
4222;source of law;source du droit
321;South Africa;Afrique du Sud
1624;South America;Amérique du Sud
2848;South Asia;Asie du Sud
5446;South Asian Association for Regional Cooperation;Association sud-asiatique de coopération régionale
c_7d7608fa;South China Sea question;question de la mer de Chine Méridionale
3398;South East (England);Angleterre du Sud-Est
2858;South-East Asia;Asie du Sud-Est
7820;South-east Slovenia;Slovénie du Sud-Est
7896;Southern Aegean;Égée méridionale
342;Southern Africa;Afrique méridionale
8403;Southern African Customs Union;Union douanière d'Afrique australe
8399;Southern African Development Community;Communauté de développement de l'Afrique australe
7899;Southern Alföld;Alföld méridional
7840;Southern Bohemia;Bohême du Sud
c_4b33c289;Southern Croatian Littoral;Littoral méridional croate
7860;Southern Estonia;Estonie du Sud
912;Southern Europe;Europe méridionale
6251;Southern Finland;Finlande méridionale
7844;Southern Moravia;Moravie du Sud
7904;Southern Transdanubia;Transdanubie méridionale
1248;South Holland;Hollande-Méridionale
4206;South Jutland (county);Sud Jutland (comté)
235;South Korea;Corée du Sud
224;South-South cooperation;coopération Sud-Sud
451486;South Sudan;Soudan du Sud
6239;South Sweden;Suède méridionale
3399;South West (England);Angleterre du Sud-Ouest
c_ee45cd99;sovereign wealth fund;fonds souverain
4210;soya bean;soja
2951;soya bean oil;huile de soja
3431;space-based weapons;arme spatiale
5216;space navigation;navigation spatiale
4185;space policy;politique spatiale
3999;space property right;propriété de l'espace
5238;space research;recherche spatiale
6382;space science;science de l'espace
3095;space station;station orbitale
5239;space technology;technique spatiale
3092;space transport;transport spatial
3093;space vehicle;véhicule spatial
863;Spain;Espagne
2378;spare part;pièce détachée
4722;sparkling wine;vin mousseux
2598;Speaker of Parliament;président du Parlement
3798;special chemicals;parachimie
587;special drawing rights;droits de tirage spéciaux
682;special education;éducation spéciale
2837;specialisation agreement;accord de spécialisation
4240;specialisation of trade;spécialisation des échanges
22;specialised committee;commission spécialisée
6273;special leave;congé spécial
440265;special legislative procedure;procédure législative spéciale
6823;special metal;métal spécial
3694;special polymer;polymère spécial
5817;special procedure;procédure spéciale
872;special-status institution;établissement à statut spécial
3832;special steels;aciers spéciaux
3264;special tax;impôt exceptionnel
3183;specification of tariff heading;spécialisation tarifaire
5301;spectrometry;spectrométrie
5153;speculative capital;capitaux spéculatifs
452;speech;discours
3143;speed control;réglementation de la vitesse
7943;speed reading;méthode de lecture rapide
601;spirits;eau-de-vie
7827;Spodnjeposavska;Spodnjeposavska
5771;sponsorship;parrainage
4244;Sporades;Sporades
4245;sport;sport
3338;sport fishing;pêche sportive
5723;sporting event;manifestation sportive
5766;sports body;organisation sportive
2745;sports equipment;article de sport
853;sports facilities;équipement sportif
1790;spot market;marché au comptant
5924;spreadsheet;tableur
4246;Sri Lanka;Sri Lanka
4247;Stabex;Stabex
8285;stabilisation and association agreement;accord de stabilisation et d'association
6212;stability pact;pacte de stabilité
6340;stability programme;programme de stabilité
2342;staff;personnel
2267;staff assessment;appréciation du personnel
4273;staff regulations;statut du personnel
c_871b5612;staff regulations (EU);statut des fonctionnaires de l’UE
3702;staggering of holidays;étalement des vacances
3147;stagnant water;eau stagnante
4401;stamp duty;droits de timbre
2077;standard;norme
5731;standard agreement health care;médecine conventionnée
2076;standardisation;normalisation
4372;standardised accounting system;système normalisé de comptabilité
2062;standard of living;niveau de vie
21;standing committee;commission permanente
6057;standing committee (EU);comité permanent (UE)
8310;Stara Zagora region;région de Stara Zagora
1654;starch;amidon
3508;START agreement;accord START
6755;start-up;jeune pousse
883;State;État
889;State aid;aide de l'État
c_959c23de;state-building;construction de l'État
938;State farm;exploitation agricole d'État
5894;State health service;service national de santé
2096;stateless person;apatride
1981;State monopoly;monopole d'État
886;state of emergency;état d'urgence
4446;state-owned land;terre domaniale
5884;State secret;secret d'État
4;State trading;commerce d'État
4156;stationing of forces;stationnement des forces
1895;statistical method;méthode statistique
4256;statistics;statistique
4269;status of Berlin;statut de Berlin
4270;status of Jerusalem;statut de Jérusalem
6893;status of the person elected;statut de l'élu
7217;Statute for Members of the Parliament;statut des parlementaires
2587;statutory power;pouvoir réglementaire
5065;steel;acier
7955;stem cell;cellule souche
6537;stepfamily;famille recomposée
4278;sterilisation;stérilisation
1576;sterilised milk;lait stérilisé
4725;still wine;vin tranquille
5911;stimulant;stimulant
4280;stock;stock
3233;stock exchange;Bourse des valeurs
248;stock-exchange listing;cotation boursière
2150;stock-exchange transaction;opération de bourse
6237;Stockholm;Stockholm
4292;stockpiling of weapons;stockage d'armes
6822;stone;pierre
1117;stone fruit;fruit à noyau
4291;storage;stockage
5140;storage capacity;capacité de stockage
276;storage cost;coût de stockage
4294;storage of food;stockage des aliments
3734;storage of hydrocarbons;stockage des hydrocarbures
3133;storage of waste;stockage des déchets
2624;storage premium;prime de stockage
4297;Storstrøm (county);Storstroem (comté)
422;strait;détroit
3448;strategic defence;défense stratégique
3421;strategic nuclear weapon;arme nucléaire stratégique
6701;strategic reserves;réserve stratégique
5798;stratospheric pollutant;polluant stratosphérique
2540;stratospheric pollution;pollution stratosphérique
6738;street children;enfant des rues
1186;strike;grève
4721;strip;bande
6061;structural adjustment;ajustement structurel
5580;structural expenditure;dépense structurelle
1041;structural fluctuation;fluctuation structurelle
5138;Structural Funds;Fonds structurel
2518;structural policy;politique structurelle
5981;structural unemployment;chômage structurel
897;student;étudiant
1950;student mobility;mobilité scolaire
7388;student residence;résidence d'étudiant
6199;Styria;Styrie
4232;subcontracting;sous-traitance
5901;submarine;sous-marin
4229;sub-proletariat;sous-prolétariat
5424;sub-Saharan Africa;Afrique subsaharienne
998;subsidiary;filiale
4132;subsidiary budget;budget annexe
1695;subsidised housing;logement social
647;subsistence economy;économie de subsistance
615;subsistence farming;agriculture de subsistance
4086;subsistence level income;revenu minimal d'existence
1694;substandard housing;logement insalubre
6044;substitute fuel;combustible de remplacement
2751;substitute product;produit de remplacement
4803;subtropical zone;zone subtropicale
4804;suburban area;zone suburbaine
4538;suburban transport;transport suburbain
8456;succession of states;succession d'États
8509;Suceava;Suceava
4638;suckler cow;vache allaitante
3793;sucrose;saccharose
4217;Sudan;Soudan
8496;Sud-Est (Romania);Roumanie du Sud-Est
8495;Sud — Muntenia (Romania);Roumanie du Sud — Muntenia
8497;Sud-Vest Oltenia (Romania);Roumanie du Sud-Ouest Oltenia
5103;Suez Canal;canal de Suez
4314;sugar;sucre
4858;sugar beet;betterave sucrière
5106;sugar cane;canne à sucre
1394;sugar industry;industrie du sucre
251;sugar levy;cotisation sucre
2733;sugar product;produit à base de sucre
2887;sugar refining;raffinage du sucre
